  420             1592.81             556.685              -993.5
  421             1592.81             556.685              -915.4
  422             1592.81             556.685              -848.4
  423             1592.81             556.685              -781.4
  424             1592.81             556.685              -703.3
  425             1592.81             556.685              -636.3
  426             1592.81             556.685              -569.3
  427             1592.81             556.685              -491.2
  428             1592.81             556.685              -424.2
  429             1592.81             556.685              -357.2
  430             1592.81             556.685              -279.1
  431             1592.81             556.685              -212.1
  432             1592.81             556.685              -145.1
  433             1592.81             556.685                 -67
  434             1592.81             556.685                   0
  435             1592.81             556.685                  67
  436             1592.81             556.685               145.1
  437             1592.81             556.685               212.1
  438             1592.81             556.685               279.1
  439             1592.81             556.685               357.2
  440             1592.81             556.685               424.2
  441             1592.81             556.685               491.2
  442             1592.81             556.685               569.3
  443             1592.81             556.685               636.3
  444             1592.81             556.685               703.3
  445             1592.81             556.685               781.4
  446             1592.81             556.685               848.4
  447             1592.81             556.685               915.4
  448             1592.81             556.685               993.5
  449             1592.81             556.685              1060.5
  450             1592.81             556.685              1127.5
  451             1592.81             556.685              1205.6
  452             1592.81             556.685              1272.6
  453             1592.81             556.685              1339.6
  454             1592.81             556.685              1417.7
  455             1592.81             556.685              1484.7
  456             1592.81             556.685              1551.7
  457             1592.81             556.685              1629.8
  458             1592.81             556.685              1696.8
  459             1592.81             556.685              1763.8
  460             1566.18             620.017             -1763.8
  461             1566.18             620.017             -1696.8
  462             1566.18             620.017             -1629.8
  463             1566.18             620.017             -1551.7
  464             1566.18             620.017             -1484.7
  465             1566.18             620.017             -1417.7
  466             1566.18             620.017             -1339.6
  467             1566.18             620.017             -1272.6
  468             1566.18             620.017             -1205.6
  469             1566.18             620.017             -1127.5
  470             1566.18             620.017             -1060.5
  471             1566.18             620.017              -993.5
  472             1566.18             620.017              -915.4
  473             1566.18             620.017              -848.4
  474             1566.18             620.017              -781.4
  475             1566.18             620.017              -703.3
  476             1566.18             620.017              -636.3
  477             1566.18             620.017              -569.3
  478             1566.18             620.017              -491.2
  479             1566.18             620.017              -424.2
  480             1566.18             620.017              -357.2
  481             1566.18             620.017              -279.1
  482             1566.18             620.017              -212.1
  483             1566.18             620.017              -145.1
  484             1566.18             620.017                 -67
  485             1566.18             620.017                   0
  486             1566.18             620.017                  67
  487             1566.18             620.017               145.1
  488             1566.18             620.017               212.1
  489             1566.18             620.017               279.1
  490             1566.18             620.017               357.2
  491             1566.18             620.017               424.2
  492             1566.18             620.017               491.2
  493             1566.18             620.017               569.3
  494             1566.18             620.017               636.3
  495             1566.18             620.017               703.3
  496             1566.18             620.017               781.4
  497             1566.18             620.017               848.4
  498             1566.18             620.017               915.4
  499             1566.18             620.017               993.5
  500             1566.18             620.017              1060.5
  501             1566.18             620.017              1127.5
  502             1566.18             620.017              1205.6
  503             1566.18             620.017              1272.6
  504             1566.18             620.017              1339.6
  505             1566.18             620.017              1417.7
  506             1566.18             620.017              1484.7
  507             1566.18             620.017              1551.7
  508             1566.18             620.017              1629.8
  509             1566.18             620.017              1696.8
  510             1566.18             620.017              1763.8
  511             1538.79             685.192             -1763.8
  512             1538.79             685.192             -1696.8
  513             1538.79             685.192             -1629.8
  514             1538.79             685.192             -1551.7
  515             1538.79             685.192             -1484.7
  516             1538.79             685.192             -1417.7
  517             1538.79             685.192             -1339.6
  518             1538.79             685.192             -1272.6
  519             1538.79             685.192             -1205.6
  520             1538.79             685.192             -1127.5
  521             1538.79             685.192             -1060.5
  522             1538.79             685.192              -993.5
  523             1538.79             685.192              -915.4
  524             1538.79             685.192              -848.4
  525             1538.79             685.192              -781.4
  526             1538.79             685.192              -703.3
  527             1538.79             685.192              -636.3
  528             1538.79             685.192              -569.3
  529             1538.79             685.192              -491.2
  530             1538.79             685.192              -424.2
  531             1538.79             685.192              -357.2
  532             1538.79             685.192              -279.1
  533             1538.79             685.192              -212.1
  534             1538.79             685.192              -145.1
  535             1538.79             685.192                 -67
  536             1538.79             685.192                   0
  537             1538.79             685.192                  67
  538             1538.79             685.192               145.1
  539             1538.79             685.192               212.1
  540             1538.79             685.192               279.1
  541             1538.79             685.192               357.2
  542             1538.79             685.192               424.2
  543             1538.79             685.192               491.2
  544             1538.79             685.192               569.3
  545             1538.79             685.192               636.3
  546             1538.79             685.192               703.3
  547             1538.79             685.192               781.4
  548             1538.79             685.192               848.4
  549             1538.79             685.192               915.4
  550             1538.79             685.192               993.5
  551             1538.79             685.192              1060.5
  552             1538.79             685.192              1127.5
  553             1538.79             685.192              1205.6
  554             1538.79             685.192              1272.6
  555             1538.79             685.192              1339.6
  556             1538.79             685.192              1417.7
  557             1538.79             685.192              1484.7
  558             1538.79             685.192              1551.7
  559             1538.79             685.192              1629.8
  560             1538.79             685.192              1696.8
  561             1538.79             685.192              1763.8
  562             1512.16             748.524             -1763.8
  563             1512.16             748.524             -1696.8
  564             1512.16             748.524             -1629.8
  565             1512.16             748.524             -1551.7
  566             1512.16             748.524             -1484.7
  567             1512.16             748.524             -1417.7
  568             1512.16             748.524             -1339.6
  569             1512.16             748.524             -1272.6
  570             1512.16             748.524             -1205.6
  571             1512.16             748.524             -1127.5
  572             1512.16             748.524             -1060.5
