01666-00	196	383.444	1643.14	569.3
01667-00	196	383.444	1643.14	636.3
01668-00	196	383.444	1643.14	703.3
01669-00	205	383.444	1643.14	781.4
01670-00	205	383.444	1643.14	848.4
01671-00	205	383.444	1643.14	915.4
01672-00	214	383.444	1643.14	993.5
01673-00	214	383.444	1643.14	1060.5
01674-00	214	383.444	1643.14	1127.5
01675-00	223	383.444	1643.14	1205.6
01676-00	223	383.444	1643.14	1272.6
01677-00	223	383.444	1643.14	1339.6
01678-00	232	383.444	1643.14	1417.7
01679-00	232	383.444	1643.14	1484.7
01680-00	232	383.444	1643.14	1551.7
01681-00	241	383.444	1643.14	1629.8
01682-00	241	383.444	1643.14	1696.8
01683-00	241	383.444	1643.14	1763.8
01684-00	91	315.706	1654.59	-1763.8
01685-00	91	315.706	1654.59	-1696.8
01686-00	91	315.706	1654.59	-1629.8
01687-00	101	315.706	1654.59	-1551.7
01688-00	101	315.706	1654.59	-1484.7
01689-00	101	315.706	1654.59	-1417.7
01690-00	111	315.706	1654.59	-1339.6
01691-00	111	315.706	1654.59	-1272.6
01692-00	111	315.706	1654.59	-1205.6
01693-00	121	315.706	1654.59	-1127.5
01694-00	121	315.706	1654.59	-1060.5
01695-00	121	315.706	1654.59	-993.5
01696-00	131	315.706	1654.59	-915.4
01697-00	131	315.706	1654.59	-848.4
01698-00	131	315.706	1654.59	-781.4
01699-00	141	315.706	1654.59	-703.3
01700-00	141	315.706	1654.59	-636.3
01701-00	141	315.706	1654.59	-569.3
01702-00	151	315.706	1654.59	-491.2
01703-00	151	315.706	1654.59	-424.2
01704-00	151	315.706	1654.59	-357.2
01705-00	160	315.706	1654.59	-279.1
01706-00	160	315.706	1654.59	-212.1
01707-00	160	315.706	1654.59	-145.1
01708-00	169	315.706	1654.59	-67.0
01709-00	169	315.706	1654.59	0.0
01710-00	169	315.706	1654.59	67.0
01711-00	178	315.706	1654.59	145.1
01712-00	178	315.706	1654.59	212.1
01713-00	178	315.706	1654.59	279.1
01714-00	187	315.706	1654.59	357.2
01715-00	187	315.706	1654.59	424.2
01716-00	187	315.706	1654.59	491.2
01717-00	196	315.706	1654.59	569.3
01718-00	196	315.706	1654.59	636.3
01719-00	196	315.706	1654.59	703.3
01720-00	205	315.706	1654.59	781.4
01721-00	205	315.706	1654.59	848.4
01722-00	205	315.706	1654.59	915.4
01723-00	214	315.706	1654.59	993.5
01724-00	214	315.706	1654.59	1060.5
01725-00	214	315.706	1654.59	1127.5
01726-00	223	315.706	1654.59	1205.6
01727-00	223	315.706	1654.59	1272.6
01728-00	223	315.706	1654.59	1339.6
01729-00	232	315.706	1654.59	1417.7
01730-00	232	315.706	1654.59	1484.7
01731-00	232	315.706	1654.59	1551.7
01732-00	241	315.706	1654.59	1629.8
01733-00	241	315.706	1654.59	1696.8
01734-00	241	315.706	1654.59	1763.8
01735-00	91	245.996	1666.38	-1763.8
01736-00	91	245.996	1666.38	-1696.8
01737-00	91	245.996	1666.38	-1629.8
01738-00	101	245.996	1666.38	-1551.7
01739-00	101	245.996	1666.38	-1484.7
01740-00	101	245.996	1666.38	-1417.7
01741-00	111	245.996	1666.38	-1339.6
01742-00	111	245.996	1666.38	-1272.6
01743-00	111	245.996	1666.38	-1205.6
01744-00	121	245.996	1666.38	-1127.5
01745-00	121	245.996	1666.38	-1060.5
01746-00	121	245.996	1666.38	-993.5
01747-00	131	245.996	1666.38	-915.4
01748-00	131	245.996	1666.38	-848.4
01749-00	131	245.996	1666.38	-781.4
01750-00	141	245.996	1666.38	-703.3
01751-00	141	245.996	1666.38	-636.3
01752-00	141	245.996	1666.38	-569.3
01753-00	151	245.996	1666.38	-491.2
01754-00	151	245.996	1666.38	-424.2
01755-00	151	245.996	1666.38	-357.2
01756-00	160	245.996	1666.38	-279.1
01757-00	160	245.996	1666.38	-212.1
01758-00	160	245.996	1666.38	-145.1
01759-00	169	245.996	1666.38	-67.0
01760-00	169	245.996	1666.38	0.0
01761-00	169	245.996	1666.38	67.0
01762-00	178	245.996	1666.38	145.1
01763-00	178	245.996	1666.38	212.1
01764-00	178	245.996	1666.38	279.1
01765-00	187	245.996	1666.38	357.2
01766-00	187	245.996	1666.38	424.2
01767-00	187	245.996	1666.38	491.2
01768-00	196	245.996	1666.38	569.3
01769-00	196	245.996	1666.38	636.3
01770-00	196	245.996	1666.38	703.3
01771-00	205	245.996	1666.38	781.4
01772-00	205	245.996	1666.38	848.4
01773-00	205	245.996	1666.38	915.4
01774-00	214	245.996	1666.38	993.5
01775-00	214	245.996	1666.38	1060.5
01776-00	214	245.996	1666.38	1127.5
01777-00	223	245.996	1666.38	1205.6
01778-00	223	245.996	1666.38	1272.6
01779-00	223	245.996	1666.38	1339.6
01780-00	232	245.996	1666.38	1417.7
01781-00	232	245.996	1666.38	1484.7
01782-00	232	245.996	1666.38	1551.7
01783-00	241	245.996	1666.38	1629.8
01784-00	241	245.996	1666.38	1696.8
01785-00	241	245.996	1666.38	1763.8
01786-00	91	178.258	1677.84	-1763.8
01787-00	91	178.258	1677.84	-1696.8
01788-00	91	178.258	1677.84	-1629.8
01789-00	101	178.258	1677.84	-1551.7
01790-00	101	178.258	1677.84	-1484.7
01791-00	101	178.258	1677.84	-1417.7
01792-00	111	178.258	1677.84	-1339.6
01793-00	111	178.258	1677.84	-1272.6
01794-00	111	178.258	1677.84	-1205.6
01795-00	121	178.258	1677.84	-1127.5
01796-00	121	178.258	1677.84	-1060.5
01797-00	121	178.258	1677.84	-993.5
01798-00	131	178.258	1677.84	-915.4
01799-00	131	178.258	1677.84	-848.4
01800-00	131	178.258	1677.84	-781.4
01801-00	141	178.258	1677.84	-703.3
01802-00	141	178.258	1677.84	-636.3
01803-00	141	178.258	1677.84	-569.3
01804-00	151	178.258	1677.84	-491.2
01805-00	151	178.258	1677.84	-424.2
01806-00	151	178.258	1677.84	-357.2
01807-00	160	178.258	1677.84	-279.1
01808-00	160	178.258	1677.84	-212.1
01809-00	160	178.258	1677.84	-145.1
01810-00	169	178.258	1677.84	-67.0
01811-00	169	178.258	1677.84	0.0
01812-00	169	178.258	1677.84	67.0
01813-00	178	178.258	1677.84	145.1
01814-00	178	178.258	1677.84	212.1
01815-00	178	178.258	1677.84	279.1
01816-00	187	178.258	1677.84	357.2
01817-00	187	178.258	1677.84	424.2
01818-00	187	178.258	1677.84	491.2
01819-00	196	178.258	1677.84	569.3
01820-00	196	178.258	1677.84	636.3
01821-00	196	178.258	1677.84	703.3
01822-00	205	178.258	1677.84	781.4
01823-00	205	178.258	1677.84	848.4
01824-00	205	178.258	1677.84	915.4
01825-00	214	178.258	1677.84	993.5
01826-00	214	178.258	1677.84	1060.5
01827-00	214	178.258	1677.84	1127.5
01828-00	223	178.258	1677.84	1205.6
01829-00	223	178.258	1677.84	1272.6
01830-00	223	178.258	1677.84	1339.6
01831-00	232	178.258	1677.84	1417.7
01832-00	232	178.258	1677.84	1484.7
01833-00	232	178.258	1677.84	1551.7
01834-00	241	178.258	1677.84	1629.8
01835-00	241	178.258	1677.84	1696.8
01836-00	241	178.258	1677.84	1763.8
01837-00	92	104.05	1684.07	-1763.8
01838-00	92	104.05	1684.07	-1696.8
01839-00	92	104.05	1684.07	-1629.8
01840-00	102	104.05	1684.07	-1551.7
01841-00	102	104.05	1684.07	-1484.7
01842-00	102	104.05	1684.07	-1417.7
01843-00	112	104.05	1684.07	-1339.6
01844-00	112	104.05	1684.07	-1272.6
01845-00	112	104.05	1684.07	-1205.6
01846-00	122	104.05	1684.07	-1127.5
01847-00	122	104.05	1684.07	-1060.5
01848-00	122	104.05	1684.07	-993.5
01849-00	132	104.05	1684.07	-915.4
01850-00	132	104.05	1684.07	-848.4
01851-00	132	104.05	1684.07	-781.4
01852-00	142	104.05	1684.07	-703.3
01853-00	142	104.05	1684.07	-636.3
01854-00	142	104.05	1684.07	-569.3
01855-00	378	104.05	1684.07	-491.2
01856-00	378	104.05	1684.07	-424.2
01857-00	378	104.05	1684.07	-357.2
01858-00	388	104.05	1684.07	-279.1
01859-00	388	104.05	1684.07	-212.1
01860-00	388	104.05	1684.07	-145.1
01861-00	398	104.05	1684.07	-67.0
01862-00	398	104.05	1684.07	0.0
01863-00	398	104.05	1684.07	67.0
01864-00	408	104.05	1684.07	145.1
01865-00	408	104.05	1684.07	212.1
01866-00	408	104.05	1684.07	279.1
01867-00	418	104.05	1684.07	357.2
01868-00	418	104.05	1684.07	424.2
01869-00	418	104.05	1684.07	491.2
01870-00	428	104.05	1684.07	569.3
01871-00	428	104.05	1684.07	636.3
01872-00	428	104.05	1684.07	703.3
01873-00	438	104.05	1684.07	781.4
01874-00	438	104.05	1684.07	848.4
01875-00	438	104.05	1684.07	915.4
01876-00	447	104.05	1684.07	993.5
01877-00	447	104.05	1684.07	1060.5
01878-00	447	104.05	1684.07	1127.5
01879-00	456	104.05	1684.07	1205.6
01880-00	456	104.05	1684.07	1272.6
01881-00	456	104.05	1684.07	1339.6
01882-00	465	104.05	1684.07	1417.7
01883-00	465	104.05	1684.07	1484.7
01884-00	465	104.05	1684.07	1551.7
01885-00	474	104.05	1684.07	1629.8
01886-00	474	104.05	1684.07	1696.8
01887-00	474	104.05	1684.07	1763.8
01888-00	92	35.35	1684.07	-1763.8
01889-00	92	35.35	1684.07	-1696.8
01890-00	92	35.35	1684.07	-1629.8
01891-00	102	35.35	1684.07	-1551.7
01892-00	102	35.35	1684.07	-1484.7
01893-00	102	35.35	1684.07	-1417.7
01894-00	112	35.35	1684.07	-1339.6
01895-00	112	35.35	1684.07	-1272.6
01896-00	112	35.35	1684.07	-1205.6
01897-00	122	35.35	1684.07	-1127.5
01898-00	122	35.35	1684.07	-1060.5
01899-00	122	35.35	1684.07	-993.5
01900-00	132	35.35	1684.07	-915.4
01901-00	132	35.35	1684.07	-848.4
01902-00	132	35.35	1684.07	-781.4
01903-00	142	35.35	1684.07	-703.3
01904-00	142	35.35	1684.07	-636.3
01905-00	142	35.35	1684.07	-569.3
01906-00	378	35.35	1684.07	-491.2
01907-00	378	35.35	1684.07	-424.2
01908-00	378	35.35	1684.07	-357.2
01909-00	388	35.35	1684.07	-279.1
01910-00	388	35.35	1684.07	-212.1
01911-00	388	35.35	1684.07	-145.1
01912-00	398	35.35	1684.07	-67.0
01913-00	398	35.35	1684.07	0.0
01914-00	398	35.35	1684.07	67.0
01915-00	408	35.35	1684.07	145.1
01916-00	408	35.35	1684.07	212.1
01917-00	408	35.35	1684.07	279.1
01918-00	418	35.35	1684.07	357.2
01919-00	418	35.35	1684.07	424.2
01920-00	418	35.35	1684.07	491.2
01921-00	428	35.35	1684.07	569.3
01922-00	428	35.35	1684.07	636.3
01923-00	428	35.35	1684.07	703.3
01924-00	438	35.35	1684.07	781.4
01925-00	438	35.35	1684.07	848.4
01926-00	438	35.35	1684.07	915.4
01927-00	447	35.35	1684.07	993.5
01928-00	447	35.35	1684.07	1060.5
01929-00	447	35.35	1684.07	1127.5
01930-00	456	35.35	1684.07	1205.6
01931-00	456	35.35	1684.07	1272.6
01932-00	456	35.35	1684.07	1339.6
01933-00	465	35.35	1684.07	1417.7
01934-00	465	35.35	1684.07	1484.7
01935-00	465	35.35	1684.07	1551.7
01936-00	474	35.35	1684.07	1629.8
01937-00	474	35.35	1684.07	1696.8
01938-00	474	35.35	1684.07	1763.8
01939-00	92	-35.35	1684.07	-1763.8
01940-00	92	-35.35	1684.07	-1696.8
01941-00	92	-35.35	1684.07	-1629.8
01942-00	102	-35.35	1684.07	-1551.7
01943-00	102	-35.35	1684.07	-1484.7
01944-00	102	-35.35	1684.07	-1417.7
01945-00	112	-35.35	1684.07	-1339.6
01946-00	112	-35.35	1684.07	-1272.6
01947-00	112	-35.35	1684.07	-1205.6
01948-00	122	-35.35	1684.07	-1127.5
01949-00	122	-35.35	1684.07	-1060.5
01950-00	122	-35.35	1684.07	-993.5
01951-00	132	-35.35	1684.07	-915.4
01952-00	132	-35.35	1684.07	-848.4
01953-00	132	-35.35	1684.07	-781.4
01954-00	142	-35.35	1684.07	-703.3
01955-00	142	-35.35	1684.07	-636.3
01956-00	142	-35.35	1684.07	-569.3
01957-00	378	-35.35	1684.07	-491.2
01958-00	378	-35.35	1684.07	-424.2
01959-00	378	-35.35	1684.07	-357.2
01960-00	388	-35.35	1684.07	-279.1
01961-00	388	-35.35	1684.07	-212.1
01962-00	388	-35.35	1684.07	-145.1
01963-00	398	-35.35	1684.07	-67.0
01964-00	398	-35.35	1684.07	0.0
01965-00	398	-35.35	1684.07	67.0
01966-00	408	-35.35	1684.07	145.1
01967-00	408	-35.35	1684.07	212.1
01968-00	408	-35.35	1684.07	279.1
01969-00	418	-35.35	1684.07	357.2
01970-00	418	-35.35	1684.07	424.2
01971-00	418	-35.35	1684.07	491.2
01972-00	428	-35.35	1684.07	569.3
01973-00	428	-35.35	1684.07	636.3
01974-00	428	-35.35	1684.07	703.3
01975-00	438	-35.35	1684.07	781.4
01976-00	438	-35.35	1684.07	848.4
01977-00	438	-35.35	1684.07	915.4
01978-00	447	-35.35	1684.07	993.5
01979-00	447	-35.35	1684.07	1060.5
01980-00	447	-35.35	1684.07	1127.5
01981-00	456	-35.35	1684.07	1205.6
01982-00	456	-35.35	1684.07	1272.6
01983-00	456	-35.35	1684.07	1339.6
01984-00	465	-35.35	1684.07	1417.7
01985-00	465	-35.35	1684.07	1484.7
01986-00	465	-35.35	1684.07	1551.7
01987-00	474	-35.35	1684.07	1629.8
01988-00	474	-35.35	1684.07	1696.8
01989-00	474	-35.35	1684.07	1763.8
01990-00	92	-104.05	1684.07	-1763.8
01991-00	92	-104.05	1684.07	-1696.8
01992-00	92	-104.05	1684.07	-1629.8
01993-00	102	-104.05	1684.07	-1551.7
01994-00	102	-104.05	1684.07	-1484.7
01995-00	102	-104.05	1684.07	-1417.7
01996-00	112	-104.05	1684.07	-1339.6
01997-00	112	-104.05	1684.07	-1272.6
01998-00	112	-104.05	1684.07	-1205.6
01999-00	122	-104.05	1684.07	-1127.5
02000-00	122	-104.05	1684.07	-1060.5
02001-00	122	-104.05	1684.07	-993.5
02002-00	132	-104.05	1684.07	-915.4
02003-00	132	-104.05	1684.07	-848.4
02004-00	132	-104.05	1684.07	-781.4
02005-00	142	-104.05	1684.07	-703.3
02006-00	142	-104.05	1684.07	-636.3
02007-00	142	-104.05	1684.07	-569.3
02008-00	378	-104.05	1684.07	-491.2
02009-00	378	-104.05	1684.07	-424.2
02010-00	378	-104.05	1684.07	-357.2
02011-00	388	-104.05	1684.07	-279.1
02012-00	388	-104.05	1684.07	-212.1
02013-00	388	-104.05	1684.07	-145.1
02014-00	398	-104.05	1684.07	-67.0
02015-00	398	-104.05	1684.07	0.0
02016-00	398	-104.05	1684.07	67.0
02017-00	408	-104.05	1684.07	145.1
02018-00	408	-104.05	1684.07	212.1
02019-00	408	-104.05	1684.07	279.1
02020-00	418	-104.05	1684.07	357.2
02021-00	418	-104.05	1684.07	424.2
02022-00	418	-104.05	1684.07	491.2
02023-00	428	-104.05	1684.07	569.3
02024-00	428	-104.05	1684.07	636.3
02025-00	428	-104.05	1684.07	703.3
02026-00	438	-104.05	1684.07	781.4
02027-00	438	-104.05	1684.07	848.4
02028-00	438	-104.05	1684.07	915.4
02029-00	447	-104.05	1684.07	993.5
02030-00	447	-104.05	1684.07	1060.5
02031-00	447	-104.05	1684.07	1127.5
02032-00	456	-104.05	1684.07	1205.6
02033-00	456	-104.05	1684.07	1272.6
02034-00	456	-104.05	1684.07	1339.6
02035-00	465	-104.05	1684.07	1417.7
02036-00	465	-104.05	1684.07	1484.7
02037-00	465	-104.05	1684.07	1551.7
02038-00	474	-104.05	1684.07	1629.8
02039-00	474	-104.05	1684.07	1696.8
02040-00	474	-104.05	1684.07	1763.8
02041-00	324	-178.258	1677.84	-1763.8
02042-00	324	-178.258	1677.84	-1696.8
02043-00	324	-178.258	1677.84	-1629.8
02044-00	333	-178.258	1677.84	-1551.7
02045-00	333	-178.258	1677.84	-1484.7
02046-00	333	-178.258	1677.84	-1417.7
02047-00	342	-178.258	1677.84	-1339.6
02048-00	342	-178.258	1677.84	-1272.6
02049-00	342	-178.258	1677.84	-1205.6
02050-00	351	-178.258	1677.84	-1127.5
02051-00	351	-178.258	1677.84	-1060.5
02052-00	351	-178.258	1677.84	-993.5
02053-00	360	-178.258	1677.84	-915.4
02054-00	360	-178.258	1677.84	-848.4
02055-00	360	-178.258	1677.84	-781.4
02056-00	369	-178.258	1677.84	-703.3
02057-00	369	-178.258	1677.84	-636.3
02058-00	369	-178.258	1677.84	-569.3
02059-00	379	-178.258	1677.84	-491.2
02060-00	379	-178.258	1677.84	-424.2
02061-00	379	-178.258	1677.84	-357.2
02062-00	389	-178.258	1677.84	-279.1
02063-00	389	-178.258	1677.84	-212.1
02064-00	389	-178.258	1677.84	-145.1
02065-00	399	-178.258	1677.84	-67.0
02066-00	399	-178.258	1677.84	0.0
02067-00	399	-178.258	1677.84	67.0
02068-00	409	-178.258	1677.84	145.1
02069-00	409	-178.258	1677.84	212.1
02070-00	409	-178.258	1677.84	279.1
02071-00	419	-178.258	1677.84	357.2
02072-00	419	-178.258	1677.84	424.2
02073-00	419	-178.258	1677.84	491.2
02074-00	429	-178.258	1677.84	569.3
02075-00	429	-178.258	1677.84	636.3
02076-00	429	-178.258	1677.84	703.3
02077-00	439	-178.258	1677.84	781.4
02078-00	439	-178.258	1677.84	848.4
02079-00	439	-178.258	1677.84	915.4
02080-00	448	-178.258	1677.84	993.5
02081-00	448	-178.258	1677.84	1060.5
02082-00	448	-178.258	1677.84	1127.5
02083-00	457	-178.258	1677.84	1205.6
02084-00	457	-178.258	1677.84	1272.6
02085-00	457	-178.258	1677.84	1339.6
02086-00	466	-178.258	1677.84	1417.7
02087-00	466	-178.258	1677.84	1484.7
02088-00	466	-178.258	1677.84	1551.7
02089-00	475	-178.258	1677.84	1629.8
02090-00	475	-178.258	1677.84	1696.8
02091-00	475	-178.258	1677.84	1763.8
02092-00	324	-245.996	1666.38	-1763.8
02093-00	324	-245.996	1666.38	-1696.8
02094-00	324	-245.996	1666.38	-1629.8
02095-00	333	-245.996	1666.38	-1551.7
02096-00	333	-245.996	1666.38	-1484.7
02097-00	333	-245.996	1666.38	-1417.7
02098-00	342	-245.996	1666.38	-1339.6
02099-00	342	-245.996	1666.38	-1272.6
02100-00	342	-245.996	1666.38	-1205.6
02101-00	351	-245.996	1666.38	-1127.5
02102-00	351	-245.996	1666.38	-1060.5
02103-00	351	-245.996	1666.38	-993.5
02104-00	360	-245.996	1666.38	-915.4
02105-00	360	-245.996	1666.38	-848.4
02106-00	360	-245.996	1666.38	-781.4
02107-00	369	-245.996	1666.38	-703.3
02108-00	369	-245.996	1666.38	-636.3
02109-00	369	-245.996	1666.38	-569.3
02110-00	379	-245.996	1666.38	-491.2
02111-00	379	-245.996	1666.38	-424.2
02112-00	379	-245.996	1666.38	-357.2
02113-00	389	-245.996	1666.38	-279.1
02114-00	389	-245.996	1666.38	-212.1
02115-00	389	-245.996	1666.38	-145.1
02116-00	399	-245.996	1666.38	-67.0
02117-00	399	-245.996	1666.38	0.0
02118-00	399	-245.996	1666.38	67.0
02119-00	409	-245.996	1666.38	145.1
02120-00	409	-245.996	1666.38	212.1
02121-00	409	-245.996	1666.38	279.1
02122-00	419	-245.996	1666.38	357.2
02123-00	419	-245.996	1666.38	424.2
02124-00	419	-245.996	1666.38	491.2
02125-00	429	-245.996	1666.38	569.3
02126-00	429	-245.996	1666.38	636.3
02127-00	429	-245.996	1666.38	703.3
02128-00	439	-245.996	1666.38	781.4
02129-00	439	-245.996	1666.38	848.4
02130-00	439	-245.996	1666.38	915.4
02131-00	448	-245.996	1666.38	993.5
02132-00	448	-245.996	1666.38	1060.5
02133-00	448	-245.996	1666.38	1127.5
02134-00	457	-245.996	1666.38	1205.6
02135-00	457	-245.996	1666.38	1272.6
02136-00	457	-245.996	1666.38	1339.6
02137-00	466	-245.996	1666.38	1417.7
02138-00	466	-245.996	1666.38	1484.7
02139-00	466	-245.996	1666.38	1551.7
02140-00	475	-245.996	1666.38	1629.8
02141-00	475	-245.996	1666.38	1696.8
02142-00	475	-245.996	1666.38	1763.8
02143-00	324	-315.706	1654.59	-1763.8
02144-00	324	-315.706	1654.59	-1696.8
02145-00	324	-315.706	1654.59	-1629.8
02146-00	333	-315.706	1654.59	-1551.7
02147-00	333	-315.706	1654.59	-1484.7
02148-00	333	-315.706	1654.59	-1417.7
02149-00	342	-315.706	1654.59	-1339.6
02150-00	342	-315.706	1654.59	-1272.6
02151-00	342	-315.706	1654.59	-1205.6
02152-00	351	-315.706	1654.59	-1127.5
02153-00	351	-315.706	1654.59	-1060.5
02154-00	351	-315.706	1654.59	-993.5
02155-00	360	-315.706	1654.59	-915.4
02156-00	360	-315.706	1654.59	-848.4
02157-00	360	-315.706	1654.59	-781.4
02158-00	369	-315.706	1654.59	-703.3
02159-00	369	-315.706	1654.59	-636.3
02160-00	369	-315.706	1654.59	-569.3
02161-00	379	-315.706	1654.59	-491.2
02162-00	379	-315.706	1654.59	-424.2
02163-00	379	-315.706	1654.59	-357.2
02164-00	389	-315.706	1654.59	-279.1
02165-00	389	-315.706	1654.59	-212.1
02166-00	389	-315.706	1654.59	-145.1
02167-00	399	-315.706	1654.59	-67.0
02168-00	399	-315.706	1654.59	0.0
02169-00	399	-315.706	1654.59	67.0
02170-00	409	-315.706	1654.59	145.1
02171-00	409	-315.706	1654.59	212.1
02172-00	409	-315.706	1654.59	279.1
02173-00	419	-315.706	1654.59	357.2
02174-00	419	-315.706	1654.59	424.2
02175-00	419	-315.706	1654.59	491.2
02176-00	429	-315.706	1654.59	569.3
02177-00	429	-315.706	1654.59	636.3
02178-00	429	-315.706	1654.59	703.3
02179-00	439	-315.706	1654.59	781.4
02180-00	439	-315.706	1654.59	848.4
02181-00	439	-315.706	1654.59	915.4
02182-00	448	-315.706	1654.59	993.5
02183-00	448	-315.706	1654.59	1060.5
02184-00	448	-315.706	1654.59	1127.5
02185-00	457	-315.706	1654.59	1205.6
02186-00	457	-315.706	1654.59	1272.6
02187-00	457	-315.706	1654.59	1339.6
02188-00	466	-315.706	1654.59	1417.7
02189-00	466	-315.706	1654.59	1484.7
02190-00	466	-315.706	1654.59	1551.7
02191-00	475	-315.706	1654.59	1629.8
02192-00	475	-315.706	1654.59	1696.8
02193-00	475	-315.706	1654.59	1763.8
02194-00	324	-383.444	1643.14	-1763.8
02195-00	324	-383.444	1643.14	-1696.8
02196-00	324	-383.444	1643.14	-1629.8
02197-00	333	-383.444	1643.14	-1551.7
02198-00	333	-383.444	1643.14	-1484.7
02199-00	333	-383.444	1643.14	-1417.7
02200-00	342	-383.444	1643.14	-1339.6
02201-00	342	-383.444	1643.14	-1272.6
02202-00	342	-383.444	1643.14	-1205.6
02203-00	351	-383.444	1643.14	-1127.5
02204-00	351	-383.444	1643.14	-1060.5
02205-00	351	-383.444	1643.14	-993.5
02206-00	360	-383.444	1643.14	-915.4
02207-00	360	-383.444	1643.14	-848.4
02208-00	360	-383.444	1643.14	-781.4
02209-00	369	-383.444	1643.14	-703.3
02210-00	369	-383.444	1643.14	-636.3
02211-00	369	-383.444	1643.14	-569.3
02212-00	379	-383.444	1643.14	-491.2
02213-00	379	-383.444	1643.14	-424.2
02214-00	379	-383.444	1643.14	-357.2
02215-00	389	-383.444	1643.14	-279.1
02216-00	389	-383.444	1643.14	-212.1
02217-00	389	-383.444	1643.14	-145.1
02218-00	399	-383.444	1643.14	-67.0
02219-00	399	-383.444	1643.14	0.0
02220-00	399	-383.444	1643.14	67.0
02221-00	409	-383.444	1643.14	145.1
02222-00	409	-383.444	1643.14	212.1
02223-00	409	-383.444	1643.14	279.1
02224-00	419	-383.444	1643.14	357.2
02225-00	419	-383.444	1643.14	424.2
02226-00	419	-383.444	1643.14	491.2
02227-00	429	-383.444	1643.14	569.3
02228-00	429	-383.444	1643.14	636.3
02229-00	429	-383.444	1643.14	703.3
02230-00	439	-383.444	1643.14	781.4
02231-00	439	-383.444	1643.14	848.4
02232-00	439	-383.444	1643.14	915.4
02233-00	448	-383.444	1643.14	993.5
02234-00	448	-383.444	1643.14	1060.5
02235-00	448	-383.444	1643.14	1127.5
02236-00	457	-383.444	1643.14	1205.6
02237-00	457	-383.444	1643.14	1272.6
02238-00	457	-383.444	1643.14	1339.6
02239-00	466	-383.444	1643.14	1417.7
02240-00	466	-383.444	1643.14	1484.7
02241-00	466	-383.444	1643.14	1551.7
02242-00	475	-383.444	1643.14	1629.8
02243-00	475	-383.444	1643.14	1696.8
02244-00	475	-383.444	1643.14	1763.8
02245-00	325	-455.573	1624.62	-1763.8
02246-00	325	-455.573	1624.62	-1696.8
02247-00	325	-455.573	1624.62	-1629.8
02248-00	334	-455.573	1624.62	-1551.7
02249-00	334	-455.573	1624.62	-1484.7
02250-00	334	-455.573	1624.62	-1417.7
02251-00	343	-455.573	1624.62	-1339.6
02252-00	343	-455.573	1624.62	-1272.6
02253-00	343	-455.573	1624.62	-1205.6
02254-00	352	-455.573	1624.62	-1127.5
02255-00	352	-455.573	1624.62	-1060.5
02256-00	352	-455.573	1624.62	-993.5
02257-00	361	-455.573	1624.62	-915.4
02258-00	361	-455.573	1624.62	-848.4
02259-00	361	-455.573	1624.62	-781.4
02260-00	370	-455.573	1624.62	-703.3
02261-00	370	-455.573	1624.62	-636.3
02262-00	370	-455.573	1624.62	-569.3
02263-00	380	-455.573	1624.62	-491.2
02264-00	380	-455.573	1624.62	-424.2
02265-00	380	-455.573	1624.62	-357.2
02266-00	390	-455.573	1624.62	-279.1
02267-00	390	-455.573	1624.62	-212.1
02268-00	390	-455.573	1624.62	-145.1
02269-00	400	-455.573	1624.62	-67.0
02270-00	400	-455.573	1624.62	0.0
02271-00	400	-455.573	1624.62	67.0
02272-00	410	-455.573	1624.62	145.1
02273-00	410	-455.573	1624.62	212.1
02274-00	410	-455.573	1624.62	279.1
02275-00	420	-455.573	1624.62	357.2
02276-00	420	-455.573	1624.62	424.2
02277-00	420	-455.573	1624.62	491.2
02278-00	430	-455.573	1624.62	569.3
02279-00	430	-455.573	1624.62	636.3
02280-00	430	-455.573	1624.62	703.3
02281-00	440	-455.573	1624.62	781.4
02282-00	440	-455.573	1624.62	848.4
02283-00	440	-455.573	1624.62	915.4
02284-00	449	-455.573	1624.62	993.5
02285-00	449	-455.573	1624.62	1060.5
02286-00	449	-455.573	1624.62	1127.5
02287-00	458	-455.573	1624.62	1205.6
02288-00	458	-455.573	1624.62	1272.6
02289-00	458	-455.573	1624.62	1339.6
02290-00	467	-455.573	1624.62	1417.7
02291-00	467	-455.573	1624.62	1484.7
02292-00	467	-455.573	1624.62	1551.7
02293-00	476	-455.573	1624.62	1629.8
02294-00	476	-455.573	1624.62	1696.8
02295-00	476	-455.573	1624.62	1763.8
02296-00	325	-520.452	1602.02	-1763.8
02297-00	325	-520.452	1602.02	-1696.8
02298-00	325	-520.452	1602.02	-1629.8
02299-00	334	-520.452	1602.02	-1551.7
02300-00	334	-520.452	1602.02	-1484.7
02301-00	334	-520.452	1602.02	-1417.7
02302-00	343	-520.452	1602.02	-1339.6
02303-00	343	-520.452	1602.02	-1272.6
02304-00	343	-520.452	1602.02	-1205.6
02305-00	352	-520.452	1602.02	-1127.5
02306-00	352	-520.452	1602.02	-1060.5
02307-00	352	-520.452	1602.02	-993.5
02308-00	361	-520.452	1602.02	-915.4
02309-00	361	-520.452	1602.02	-848.4
02310-00	361	-520.452	1602.02	-781.4
02311-00	370	-520.452	1602.02	-703.3
02312-00	370	-520.452	1602.02	-636.3
02313-00	370	-520.452	1602.02	-569.3
02314-00	380	-520.452	1602.02	-491.2
02315-00	380	-520.452	1602.02	-424.2
