feature_id	image_id	x	y
00605-24	236	2157.3331988695522	2485.4252562847737
00606-06	236	2284.224525647623	2335.287629801692
00606-05	236	2273.441770814506	2310.022996208553
00758-10	236	1521.6768349049757	2653.182409351405
00757-06	236	1557.4292929586518	2771.1754942491066
00706-07	236	1801.8236950020485	2792.2560793945863
00809-00	236	1224.3674335350843	2563.7456767154345
00656-12	236	1957.2111677128087	2669.194622909725
00758-24	236	1410.7922858401203	2494.724120687357
00657-14	236	1893.8784594657618	2456.4523665564093
00553-14	236	2395.9738458160973	2877.531348840028
00453-06	236	3031.5571622554985	2331.22300745585
00655-07	236	2035.9073708570418	2784.235032261364
00453-23	236	2876.737444359632	2271.235089328386
00708-24	236	1642.1906754438023	2271.504648966542
00758-06	236	1540.7736016161646	2561.8282117986496
00502-21	236	2580.9862564271825	2749.6000624397334
00502-13	236	2665.4445157751834	2886.4992792129515
00757-09	236	1551.022828275427	2837.835062271043
00706-11	236	1754.8711579776318	2869.0218191269387
00553-13	236	2422.3631535670893	2882.3245172699117
00810-01	236	1184.4632379101427	2271.3158230473364
00553-07	236	2527.032705492651	2792.9314275894412
00451-18	236	2805.4411793598456	2817.5147006732786
00554-20	236	2324.5256326481094	2554.270473062571
00605-13	236	2186.763746034782	2674.3894386613347
00553-12	236	2448.710988911952	2878.582254563654
00503-01	236	2679.2358044576304	2485.74547532411
00554-10	236	2498.9974795656926	2650.4500582999726
00810-00	236	1205.6820812906903	2352.899885020679
00810-15	236	1149.5255170167613	2455.809364975087
00657-08	236	2020.618460645533	2383.2188111164705
00553-22	236	2351.3248547569165	2725.7213930829284
00757-20	236	1363.2269292629219	2770.255401820392
00656-00	236	1925.644105381356	2555.7805805118164
00706-00	236	1703.7527909463204	2767.390119699578
00452-13	236	2912.0484662347735	2675.72793804059
00707-06	236	1786.6076564651694	2559.699688772772
00708-10	236	1752.3893717273872	2435.62069272236
00707-16	236	1619.430672600252	2652.961532921604
00606-11	236	2235.241119912199	2446.0823828245584
00707-04	236	1756.9702243689853	2517.7631582594026
00555-22	236	2350.6025326801605	2289.9896034588746
00503-06	236	2778.5369601756606	2558.874871418118
00452-19	236	2812.314329206826	2581.866336810931
00606-01	236	2180.232959139166	2258.6785366227073
00605-22	236	2110.8272104034345	2510.8014072981287
00553-11	236	2473.839276979346	2871.377437508765
00707-17	236	1602.4845120790326	2634.226818351325
00605-06	236	2286.44967862634	2554.995032207298
00605-04	236	2258.80749198637	2512.50227552132
00555-07	236	2532.957733615526	2360.251625209339
00657-12	236	1948.0208702912046	2455.42099183924
00808-01	236	1223.35707484971	2702.265879694161
00604-08	236	2286.7997133997305	2815.760336296391
00555-08	236	2528.702245281042	2387.656190414583
00655-21	236	1843.1943300210878	2743.0599225861724
00606-19	236	2075.276043059812	2359.0902876803284
00708-18	236	1574.148569381457	2395.7512322120942
00553-05	236	2514.3849283960208	2747.622271997332
00757-24	236	1429.4409070393272	2704.7828421476383
00656-06	236	2025.68302491828	2550.716714894624
00657-05	236	2007.989266330953	2307.0991270687896
00554-22	236	2352.4655765832604	2512.5951131678994
00758-12	236	1477.382648387255	2677.4888022183086
00453-10	236	2999.9104174389295	2428.5831195700875
00553-24	236	2398.24817357286	2702.178662271899
00758-18	236	1348.6052802476606	2612.1872102124207
00706-18	236	1603.6668272258537	2819.1522492518566
00555-12	236	2453.4797521130527	2457.811925306588
00606-02	236	2208.0898629913395	2263.1275368226325
00451-09	236	2992.471535017724	2838.02033785854
00503-21	236	2586.15612333803	2535.0887242147633
00452-06	236	3020.143411303232	2555.0887780985704
00604-14	236	2162.7060470279594	2875.5414905882208
00555-13	236	2426.297649163471	2461.1570190501293
00655-05	236	2021.057979317916	2738.284240534442
00555-00	236	2427.1458416579803	2338.502241939653
00809-15	236	1169.7794142469604	2668.2893045172204
00504-24	236	2654.1785042058277	2264.7086195657043
00809-20	236	1112.8401847845398	2563.239098961468
00451-01	236	2910.6271478124672	2696.4902333145665
00808-02	236	1249.7989901445453	2705.56866976095
00604-16	236	2117.2948271026044	2852.571081202511
00758-03	236	1489.6244200430679	2504.265985694307
00554-04	236	2501.6904130492994	2513.284527039842
00759-12	236	1462.3098195188977	2463.961006343644
00757-02	236	1482.0615646305287	2705.5362722135364
00708-05	236	1764.2560581560847	2314.6973436538706
00502-23	236	2620.290330396838	2715.9282541438333
00655-16	236	1863.9097477570895	2853.2222160363153
00708-06	236	1775.5863741749988	2339.168841335496
00707-18	236	1590.243408725193	2611.287664056838
00759-22	236	1349.74934772189	2300.6636299003558
00656-02	236	1949.3032688203366	2483.372324271849
00504-06	236	2785.631452014732	2336.1434717692623
00808-11	236	1290.5037127583814	2870.319513796104
00706-09	236	1789.795913931972	2837.1036083034733
00606-08	236	2284.2594290088064	2388.001906125033
00809-13	236	1221.2395832135671	2680.1261279652126
00657-03	236	1968.3769434937146	2272.4421902180384
00759-00	236	1438.1047042013809	2349.4562278358917
00656-18	236	1827.2363220860138	2606.491917883743
00605-16	236	2113.4799858726387	2645.8407590639454
00707-05	236	1774.4754120964928	2537.377887970625
00810-22	236	1115.4535157341816	2301.684558823056
00708-19	236	1569.5811283580829	2369.8224764834645
00809-17	236	1130.9223424663414	2633.884761839
00503-03	236	2731.1048746501347	2499.7737120592647
00605-11	236	2238.534343192071	2662.8755874294557
00604-12	236	2215.1168136092833	2877.0462380707027
00809-04	236	1276.5488432022153	2520.670958654745
00606-18	236	2079.22299677979	2385.653809349988
00809-08	236	1310.318048764112	2613.0644495397974
00554-24	236	2399.2129179742074	2486.770239039753
00758-14	236	1425.5031858855841	2676.425565782657
00453-00	236	2917.1075345091986	2336.120750069171
00655-01	236	1930.3761201384953	2693.7480576934922
00655-08	236	2032.9117661051623	2809.095972064387
00759-14	236	1409.2912802257708	2464.0468005239545
00555-09	236	2518.190881788266	2411.3738785034443
00453-19	236	2819.4603995233065	2362.1521600982805
00503-04	236	2752.4950888575236	2513.5874809383295
00502-20	236	2569.9681997601815	2770.9630197243487
00655-06	236	2031.2324642370818	2759.9395965445246
00504-22	236	2606.301034999903	2290.210868029822
00757-13	236	1468.1626256402924	2881.2811056563155
00503-20	236	2574.3278204763815	2558.997599276343
00810-20	236	1093.1143801471992	2346.7001854966265
00657-19	236	1811.5223468518857	2363.6365928527916
00757-15	236	1418.4974597265207	2870.4916646253805
00809-21	236	1120.2674564594108	2539.932385174905
00453-02	236	2958.8954899250884	2259.3366106338945
00502-17	236	2578.984970068811	2841.5263457588326
00808-03	236	1273.7988797666003	2715.9412493228438
00453-20	236	2824.731072064654	2334.8687925740655
00808-06	236	1326.4607450617027	2770.59500510849
00706-03	236	1747.1674675406807	2714.4188908918513
00554-17	236	2335.2545633156633	2628.5979481548266
00451-21	236	2818.5427339101825	2747.107631860232
00555-19	236	2319.008125221196	2360.6185697444284
00810-05	236	1277.3193916777036	2321.2589141113754
00808-22	236	1156.3694561242776	2728.8389045082135
00706-08	236	1799.138257993063	2815.9940492708984
00656-14	236	1903.6618631167435	2670.599601724885
00810-06	236	1288.276600697469	2345.343112354283
00758-13	236	1452.2083076893769	2680.8665871850053
00707-03	236	1735.471865683893	2502.541838854122
00451-17	236	2814.38212727525	2838.8251241487797
00555-20	236	2322.6423964664386	2334.2184605044185
00758-23	236	1386.6528377133977	2505.355433624545
00605-23	236	2131.948367508168	2495.3385991980344
00707-12	236	1719.8723304228256	2674.7535569438705
00810-12	236	1227.4065826481133	2464.895835389994
00604-24	236	2159.3813910573845	2700.0541764249233
00656-24	236	1894.8084585914617	2486.042393378705
00707-07	236	1791.592682864284	2583.5389873425006
00553-01	236	2424.690838682366	2698.05897218621
00553-04	236	2497.8836520453538	2727.580161962065
00604-18	236	2089.74859530014	2813.006271662877
00810-17	236	1110.6849101925409	2419.729210699127
00553-09	236	2512.9402685423734	2839.6219347923025
00554-19	236	2320.6478247699765	2580.2059163324575
00606-04	236	2256.599803382242	2289.8845134018566
00452-07	236	3023.19458409485	2580.612532820577
00706-02	236	1722.2684362175735	2704.4509235476753
00657-24	236	1886.770589468731	2264.804797426367
00706-19	236	1598.0666848935289	2796.847986302825
00606-15	236	2130.1944831584133	2445.8364785861995
00554-09	236	2516.169223395391	2630.3836209692454
00759-23	236	1370.5010086775078	2283.710805225771
00810-09	236	1284.621817735606	2420.4503572226236
00451-23	236	2858.1520287189487	2712.254482781591
00758-16	236	1378.0472559376508	2653.675531060217
00502-08	236	2768.8228113842893	2820.5017910975157
00708-16	236	1603.8976742258446	2439.312639966495
00657-15	236	1868.3603924703652	2448.0360832357565
00452-22	236	2846.9891209517264	2513.887625450508
00758-05	236	1529.2453969685228	2538.8951154726306
00708-17	236	1586.7526685660605	2421.462668735127
00553-19	236	2320.898020190435	2790.9099791498365
00604-17	236	2101.2520441932356	2835.6694650990794
00656-09	236	2018.1726223212886	2622.8895680398887
00759-21	236	1335.1214048347413	2320.6960288004448
00554-02	236	2454.244925262373	2487.166238397232
00452-23	236	2869.7484200830118	2497.149575818685
00453-22	236	2853.50111435124	2287.776156053882
00757-05	236	1545.8233914201123	2748.8153921996227
00503-24	236	2651.568316608565	2490.2443099038437
00452-01	236	2922.3543535354793	2481.754077177328
00502-11	236	2717.7775828853437	2875.21931793401
00708-02	236	1697.5289717980852	2269.8112390036104
00504-14	236	2650.2104640194366	2457.7738334562096
00451-11	236	2952.5276109901292	2873.1425456243296
00554-12	236	2451.797353825539	2672.9171931646824
00503-12	236	2699.9303332278996	2677.5842215786724
00553-18	236	2324.3634700500074	2815.4621532582523
00707-21	236	1595.4993304899206	2539.8582923344557
00757-16	236	1397.1257786535414	2856.4617593275048
00554-05	236	2518.4433724942983	2534.7420282058765
00657-01	236	1914.0751150972928	2259.074908220109
00503-10	236	2748.4214569493347	2654.0285186775027
00708-07	236	1780.0607188701383	2364.7205896005926
00655-14	236	1910.2335892233789	2874.6461274143085
00604-00	236	2191.6847503019058	2761.657731579612
00504-07	236	2787.3349425528136	2364.190301960365
00808-09	236	1323.764599455444	2838.4975004535054
00759-08	236	1529.3635384040438	2393.9246365399867
00452-20	236	2817.5520134400763	2556.202232134924
00453-11	236	2976.9509850298437	2444.5937418673393
00757-07	236	1562.0293745243728	2795.193959866826
00605-12	236	2214.37622515061	2671.632659622748
00808-16	236	1170.8353879698743	2857.9071510232234
00656-16	236	1856.5220280709652	2648.2089936853145
00708-22	236	1596.1933441603628	2298.777161238593
00707-22	236	1610.8302366525616	2519.569378210057
00758-04	236	1512.0322272199078	2519.1322939546017
00810-04	236	1259.756890181859	2300.8404021403685
00605-21	236	2094.5086102481914	2530.6499795690647
00554-03	236	2480.593021763269	2498.210918624771
00707-02	236	1709.9151204528027	2492.544344406867
00759-24	236	1394.9025290296227	2273.2341216033496
00757-08	236	1559.9561025183064	2817.767397859928
00605-02	236	2211.9481067156075	2487.2893020569672
00656-08	236	2027.9476964541743	2599.9062114196727
00809-02	236	1229.7636933506747	2494.5300846100454
00757-00	236	1471.4839822146816	2764.954770260488
00706-20	236	1599.7111254913611	2772.835238282528
00707-11	236	1744.339545307671	2666.8142343633876
00555-04	236	2502.7406698047944	2289.2308462196443
00554-21	236	2335.506894698884	2532.7474757551618
00808-15	236	1193.4379094783403	2871.9757962257477
00656-03	236	1975.296905270478	2492.4811204790194
00451-06	236	3006.52752617228	2768.747516849446
00553-23	236	2373.148907604355	2711.222468118862
00757-03	236	1506.624325171491	2716.414074605991
00503-19	236	2569.484622257846	2584.5593040706367
00809-18	236	1118.3918267911176	2611.6982268010306
00706-13	236	1705.480014159797	2882.204331286608
00707-20	236	1586.435173849141	2562.3067363005293
00604-04	236	2259.795856558121	2726.8281247151344
00452-12	236	2940.0036667499553	2673.0601020648655
00708-09	236	1768.1782817840444	2415.454371631575
00656-21	236	1833.2075831587415	2533.414470085808
00657-04	236	1990.4082199478607	2287.2842449809846
00555-01	236	2426.781555703248	2258.903523473622
00757-14	236	1442.6577548322653	2877.939177467732
00451-04	236	2983.30539928346	2725.4977465377447
00758-11	236	1501.1548490280627	2668.39679790027
00708-00	236	1678.7524341737299	2348.1587232184434
00453-05	236	3022.192979193656	2306.174916391964
00606-23	236	2126.6457220026437	2272.730374898664
00810-14	236	1175.726649846416	2465.3171355360337
00657-02	236	1942.2738835222435	2262.7050673135864
00706-16	236	1632.9946993888698	2857.2374283314684
00504-03	236	2737.1082796414594	2275.6334386600342
00606-14	236	2155.782030385742	2454.4747128744534
00604-20	236	2089.2287341824062	2764.909203134051
00605-15	236	2134.796647293837	2660.895603890006
00502-00	236	2662.240836969133	2764.722442704238
00504-05	236	2775.7106567896053	2310.699952178359
00452-00	236	2908.1166935652805	2555.7120060379707
00758-22	236	1366.8541935056537	2520.164029224112
00605-00	236	2190.3530434127947	2555.159232824968
00605-08	236	2286.3603349193063	2605.5878573333575
00604-13	236	2188.628500978489	2879.6994794154684
00655-13	236	1936.6385371434544	2877.9416966507156
00451-07	236	3007.7573783706816	2793.931069096441
00656-23	236	1870.1121906941805	2497.2155018884455
00758-09	236	1536.01238773001	2633.9091089850117
00502-10	236	2739.7320017112756	2860.7158359328646
00808-00	236	1243.7738859132044	2768.500555974398
00708-14	236	1652.261226959629	2463.346000033916
00553-17	236	2334.2139442672556	2837.085793101038
00808-20	236	1136.0172264094554	2770.4016841162916
00553-00	236	2424.040075788335	2765.0740582695566
00453-21	236	2836.434906071462	2308.9940711011077
00657-11	236	1973.3285397628456	2445.0788921056283
00605-17	236	2097.0616858999406	2626.6545710320083
00706-10	236	1774.9652601446828	2855.20412336959
00451-14	236	2874.3795456507205	2880.8436650465374
00452-17	236	2826.8592476102176	2631.350597488546
00604-07	236	2290.309895476681	2792.1366641193017
00605-19	236	2081.375700102185	2578.499786122259
00606-07	236	2287.5209610107013	2360.825504959087
00657-10	236	1994.7380134144573	2428.742332460375
00502-24	236	2645.8454058571583	2705.6921796913484
00808-07	236	1331.7123860244146	2793.1664593556807
00554-08	236	2527.4356165149948	2609.038674678881
00503-13	236	2672.6280718693665	2680.9372683844076
00655-19	236	1831.5873771687927	2789.8702662351357
00453-09	236	3017.2709280841527	2407.5345794329987
00555-15	236	2372.7758237600256	2448.040573606896
00604-06	236	2286.134873542946	2767.732025467358
00757-19	236	1361.908581810837	2793.2923583234888
00706-23	236	1644.7152107536085	2716.9510466304487
00553-10	236	2495.5646184650236	2857.290216884844
00451-13	236	2900.589305308299	2883.7606566261616
00452-02	236	2949.676390153242	2485.6460734888187
00655-11	236	1988.0388517252366	2865.009958351877
00810-18	236	1098.3143177818079	2396.785616372005
00759-20	236	1327.1048742705946	2344.459858660822
00757-10	236	1537.2154239827328	2857.011514328069
00657-21	236	1823.729368553302	2313.3152719380264
00809-19	236	1111.6486399461428	2588.2612180310534
00759-19	236	1326.450105183481	2369.7512928341102
00605-20	236	2084.432973239749	2553.6085921934755
00808-21	236	1143.0287920987253	2747.8557339452072
00706-12	236	1730.3503014047728	2878.688069539946
00503-02	236	2706.3659045779614	2489.519714041542
00503-08	236	2777.2388931807304	2610.7735054986724
00657-23	236	1861.5676119071902	2275.75078645903
00759-03	236	1474.7294765009317	2282.6323516014504
00555-11	236	2479.090599628142	2448.1006919610195
00759-15	236	1384.3781933832588	2454.880807631296
00555-24	236	2399.1272250380766	2263.7047501734883
00503-16	236	2599.457081535782	2653.0585942758225
00554-06	236	2528.3265181006764	2558.1966411672784
00553-03	236	2476.7278067436087	2713.076749665357
00553-15	236	2371.8333866749604	2869.9411274676004
00452-24	236	2894.8939831372372	2485.850291303005
00453-04	236	3005.601059405362	2285.5444404272143
00759-04	236	1496.9298843297618	2298.946376482619
00503-07	236	2780.659479908982	2583.2185924725
00604-05	236	2275.866627931972	2745.286701679165
00555-21	236	2333.266577871625	2310.7197837491913
00708-15	236	1627.0510159796513	2455.057492945738
00706-21	236	1608.9019875727922	2751.0809991527385
00655-20	236	1833.1323718089454	2765.430105753853
00657-18	236	1816.1677611949556	2388.833685915708
00554-18	236	2324.9176222125625	2605.7642799202367
00452-15	236	2861.0821998804004	2664.0950447922783
00757-22	236	1386.3231930905204	2729.0993507549347
00707-19	236	1584.6467545923708	2587.278736483786
00759-02	236	1449.058061454853	2272.968662507451
00502-16	236	2594.781379237994	2860.340345384582
00808-14	236	1215.911816269083	2880.2055464860914
00757-04	236	1528.074227102456	2730.480818321853
00555-06	236	2529.8896062905815	2335.8422412240416
00810-08	236	1292.350059661801	2397.342274316913
00605-01	236	2184.1849966595473	2482.5581679550432
00809-23	236	1153.167423720917	2504.8095051450355
00502-06	236	2770.9626195136893	2772.2431549655166
00504-21	236	2589.130552802284	2312.159733180712
00555-02	236	2454.5920681104835	2262.845980800277
00504-04	236	2759.0800189752767	2291.463425518286
00707-08	236	1789.5504545607223	2608.25414186881
00502-14	236	2638.611834985691	2882.6938512148954
00656-15	236	1878.6308130912046	2662.4234727988323
00606-22	236	2104.8513233234353	2289.1302460616225
00708-04	236	1746.2146650261939	2294.665263097755
00502-05	236	2761.7778954099203	2750.6291132011693
00553-20	236	2323.960492748236	2766.885890624205
00810-21	236	1101.2460927006805	2322.580052954368
00655-15	236	1886.1497589449834	2867.035884733791
00810-07	236	1293.716561752979	2371.5950794090536
00707-10	236	1764.3641338403997	2650.914675430766
00502-09	236	2757.0090746369556	2841.868808740497
00452-10	236	2987.6952686394843	2648.5437176151645
00606-00	236	2185.9341723904395	2339.520650407884
00757-01	236	1455.983880456388	2701.284486482119
00503-15	236	2620.8149072271162	2669.8332516981422
00452-11	236	2965.507773282092	2664.312404380413
00655-10	236	2008.0798323950035	2850.682731153686
00502-15	236	2614.9255526746447	2873.586444310893
00808-10	236	1309.4048717534315	2857.1015567060585
00708-11	236	1731.6710526127756	2451.7895840428946
00604-03	236	2238.775693699456	2711.4746095333785
00555-23	236	2373.119654641868	2275.4055421285516
00708-12	236	1706.8555994574197	2462.059253745548
00706-04	236	1768.3891759421685	2728.2773472573604
00604-02	236	2212.9355758385086	2700.6960425468387
00708-03	236	1723.5387725075318	2279.761757009051
00810-19	236	1091.947259332915	2371.6205082599527
00758-15	236	1400.3245136307723	2667.660157740023
00502-01	236	2672.7670368855606	2701.779059239132
00809-14	236	1195.3574039325817	2676.8194372093412
00757-21	236	1371.9627775556892	2748.199365616928
00502-12	236	2692.3644244303514	2883.26398421771
00656-07	236	2030.178418883242	2574.4099315578937
00453-24	236	2902.585730201274	2259.471753831314
00554-01	236	2426.7211604425793	2482.5030427681277
00759-10	236	1506.8997307806974	2438.379808903941
00451-05	236	2998.4092775173217	2745.2649933433936
00808-13	236	1241.8548915159306	2883.280970585917
00809-03	236	1254.3531955485114	2505.1799805136857
00606-12	237	2128.4448519725274	1969.6940809130463
00708-20	237	1475.2869327212345	1861.5948952999963
00706-14	237	1589.8929128598502	2441.0349514181066
00809-12	237	1144.0891388759662	2228.1621348135736
00808-17	237	1050.0507013622014	2405.3056114698993
00452-05	237	2953.9939378450435	2035.9071801241143
00606-20	237	1992.0053648407534	1842.1087761097156
00708-23	237	1521.8196216253682	1794.9103167325372
00502-03	237	2665.6840905554764	2241.4727051384543
00452-03	237	2914.3192071052713	1997.2852751546818
00656-17	237	1751.4483916455933	2163.794434798967
00810-24	237	1056.8749201741957	1797.8609208719577
00657-07	237	1936.065305717444	1868.8071424480263
00451-03	237	2909.7283026094283	2231.922545718391
00502-02	237	2639.8361986288314	2230.937662895544
00655-24	237	1819.6448351971724	2238.7637135083905
00553-21	237	2263.6091429820112	2280.6148279398026
00757-18	237	1269.0938395947073	2377.6445581203243
00553-16	237	2282.6345181408915	2402.137425863417
00605-03	237	2157.412509670367	2014.0484779650797
00451-10	237	2927.322931342675	2391.3462840084085
00451-15	237	2798.582944256189	2409.508295593613
00808-04	237	1195.7110198253813	2283.836432205975
00758-01	237	1339.0912408905642	2021.2416211163622
00707-09	237	1690.6614629065161	2167.929239251732
00657-20	237	1722.6241338760044	1850.5768233456579
00757-11	237	1423.6907669806662	2434.6684065555464
00504-08	237	2713.57334510657	1885.4526425811528
00453-12	237	2888.61726800575	1954.5135734944504
00810-10	237	1169.6884641241336	1971.1437385259342
00808-24	237	1096.0553365886128	2259.901331152307
00453-18	237	2755.8202205743446	1883.8496476305656
00808-19	237	1031.3137415553244	2356.757026738104
00503-22	237	2534.0109493344626	2025.5381737051666
00808-18	237	1037.6858889742448	2382.0713854162923
00758-21	237	1252.890297618595	2076.6099123638996
00810-11	237	1149.093686614663	1988.7904831498727
00606-09	237	2193.0717437555327	1920.5475493765484
00453-15	237	2806.6607916612634	1945.622357703271
00656-01	237	1834.260440033348	2003.2692618331284
00555-03	237	2401.058832235204	1767.8803890786085
00554-23	237	2298.6049512813	2010.6897104475408
00758-02	237	1366.5854284010998	2024.8993632439838
00555-16	237	2272.701007552888	1939.7323354969508
00504-20	237	2502.1219556254737	1833.7866565771876
00451-16	237	2778.142511389522	2394.723281344847
00604-10	237	2190.4859694903002	2404.365875555986
00606-24	237	2066.2178442032637	1764.8203393740735
00453-17	237	2766.770652782669	1908.1385894109103
00503-23	237	2556.716015197704	2008.6451431122425
00604-23	237	2057.5443001123845	2247.5727127841465
00502-19	237	2503.6312153254867	2333.012079232933
00553-02	237	2383.932390643391	2232.3022973195707
00604-01	237	2109.530706103372	2231.9983311969254
00708-01	237	1575.1604754258701	1777.2250999986022
00706-22	237	1531.402046864672	2279.2223028310354
00707-00	237	1601.5222838386912	2103.0810717748964
00656-11	237	1898.5320439646498	2195.325527147047
00708-21	237	1484.7244664133732	1835.0807753942993
00657-17	237	1738.588763949649	1931.3595090199012
00504-13	237	2608.534234099128	1964.9750757708282
00451-20	237	2752.1797768556494	2297.3182490031595
00554-00	237	2355.491132292941	2084.856401022459
00707-24	237	1562.1214050347635	2019.8560637846927
00758-08	237	1449.1646619891771	2151.5667751581586
00656-10	237	1920.1635358357612	2177.9647285456163
00451-08	237	2956.6170115128643	2346.1199755146135
00758-17	237	1260.59914867718	2178.728185489208
00656-04	237	1912.8259767285485	2029.9231280892773
00759-05	237	1417.9479870699033	1836.3985927476801
00809-05	237	1193.4157171513598	2077.5150726414176
00656-22	237	1760.5994815541414	2037.9879350267531
00758-07	237	1449.9240280578638	2123.9132491734595
00809-24	237	1073.5831312990827	2032.2626937542802
00656-20	237	1735.803008094343	2086.159815383207
00554-16	237	2278.933544301804	2175.0208871999207
00706-15	237	1564.66575263359	2432.3201917293272
00604-09	237	2206.364211651341	2384.606917321343
00504-11	237	2662.7022182412747	1951.3304140950945
00555-14	237	2322.255553910609	1967.6526579053545
00503-17	237	2516.9684428914297	2153.142614359207
00808-23	237	1071.6575688161392	2270.6075570762105
00810-03	237	1135.9794945146182	1807.1045193961581
00707-13	237	1602.83326110144	2221.205184879849
00605-10	237	2184.8861238925083	2177.46657087324
00758-19	237	1243.339379170398	2127.4655133779356
00451-02	237	2884.004186043726	2221.4409094609373
00707-23	237	1537.1630557657554	2031.0821144280726
00502-04	237	2687.598823479917	2257.680287529137
00656-13	237	1846.010037758731	2211.065875293682
00657-22	237	1748.1716351247917	1801.8418877174572
00606-17	237	2006.3578555055822	1923.3199367804614
00706-06	237	1710.836034185152	2318.0375539999804
00604-19	237	2008.3559650000775	2334.910608780845
00655-18	237	1750.55464069947	2367.1877038554094
00554-13	237	2355.0965922739742	2203.439755743695
00504-18	237	2503.2036569250486	1888.8438022029686
00810-13	237	1099.5512022789048	2002.290056620643
00555-05	237	2441.939459307449	1806.210635510338
00708-13	237	1586.647843646585	1990.2255236771525
00452-21	237	2766.9053696272495	2041.0562782669688
00453-08	237	2965.750685162833	1876.3931814197676
00555-18	237	2242.909812005434	1893.1342106681545
00453-01	237	2859.9852998603774	1740.9788342202069
00453-03	237	2915.5894672909994	1756.7494227385712
00452-09	237	2951.672895167487	2142.0863764039136
00504-15	237	2554.8533910596807	1953.0075614486634
00655-23	237	1794.463009055457	2250.2766004302657
00555-17	237	2255.210301310903	1917.7809430700227
00451-00	237	2843.7554207330195	2299.8782456248664
00810-02	237	1110.979465311079	1796.6527644253663
00707-01	237	1589.42040099735	2014.9972362617132
00452-08	237	2962.514021582097	2116.365732025198
00809-16	237	1044.0199419730156	2203.998095256651
00657-16	237	1756.691460772086	1952.0885378254575
00453-14	237	2831.8217166603636	1955.4755040099412
00553-06	237	2459.906111009539	2303.9544432852053
00809-09	237	1201.7217696004104	2181.051104532312
00453-13	237	2859.8447832217576	1958.6504871351055
00655-12	237	1883.322195514022	2431.355677171628
00758-20	237	1244.7171252290627	2101.013523952936
00808-12	237	1167.8097759107272	2447.676871736785
00604-15	237	2063.6401782135163	2419.705895001749
00504-00	237	2601.447189956706	1847.9773202226454
00759-18	237	1231.7168519735249	1921.6942992791342
00453-07	237	2968.3484702540827	1849.102777864771
00808-05	237	1214.5349546831524	2304.8430893793457
00757-17	237	1281.8834047472772	2400.606348306305
00451-12	237	2878.2845016361407	2416.6700315671487
00606-21	237	2002.0849449937486	1816.016024661617
00810-16	237	1025.1551066814732	1974.386080161548
00452-16	237	2782.0879387948753	2166.9422153066744
00809-01	237	1100.6200171577916	2027.5522771530811
00604-11	237	2169.0262927907243	2419.943904829981
00759-11	237	1389.7250249830042	1980.8271296458115
00757-23	237	1307.3694132512023	2265.0852857711857
00809-07	237	1210.754188613906	2129.772156126996
00553-08	237	2460.7637326360673	2357.1348809833426
00554-15	237	2301.80241332243	2191.2471758698025
00706-17	237	1523.6259882870027	2397.85821304414
00757-12	237	1400.285580545832	2443.857699385722
00759-06	237	1430.3413462288854	1860.8159621588804
00657-13	237	1833.5391487615059	1980.6352810785243
00451-24	237	2829.228382272652	2223.3815312421175
00758-00	237	1357.728055513784	2110.3625309550766
00503-14	237	2583.0470832289393	2200.830896027854
00554-11	237	2409.0039641312333	2190.742896159549
00503-18	237	2505.910297320064	2128.4560728374563
00706-01	237	1604.404318124773	2245.247805745834
00605-09	237	2201.7406447371645	2156.9943515612076
00453-16	237	2783.590969269267	1929.0200525518399
00759-01	237	1323.1350198401228	1784.6479389345127
00504-23	237	2552.34047369612	1766.841187372544
00810-23	237	1032.893237959368	1809.3445812023167
00502-22	237	2535.805780838995	2259.294631530035
00809-11	237	1168.2123338565184	2218.1366143891705
00451-19	237	2748.0923936485315	2325.211407087994
00555-10	237	2427.1187092129067	1937.011686068778
00606-03	237	2149.7181880088774	1774.6022581125617
00656-05	237	1930.2327470342677	2051.53879183511
00605-18	237	2004.2420952104856	2133.671054067715
00809-10	237	1188.2779617539923	2201.503219203168
00504-12	237	2636.3266614958134	1961.3133238861496
00451-22	237	2780.291721740448	2251.958385763331
00707-14	237	1575.1038401694445	2219.293752875702
00554-14	237	2327.666455378171	2200.796957151101
00502-07	237	2718.3773020323956	2328.607821855987
00655-00	237	1852.7283086791138	2316.410456660501
00809-22	237	1030.4078563295182	2059.8363561232304
00452-04	237	2936.4876851751847	2012.9161999870732
00759-09	237	1424.3515548638525	1941.5185539939648
00708-08	237	1686.5141585072122	1908.554697036409
00759-16	237	1261.9001712568988	1968.176413900621
00606-10	237	2176.9644200775188	1942.671557667323
00605-05	237	2197.9777525970503	2050.3959277421286
00655-17	237	1762.3556193775687	2389.9792408007893
00502-18	237	2507.6137074846733	2358.378716818797
00657-09	237	1924.2422345208017	1922.7282959456516
00452-14	237	2829.5853957285904	2191.149653615229
00656-19	237	1733.3908785515796	2113.8734750281
00452-18	237	2755.1440840143796	2121.07832009242
00504-01	237	2606.7714150485117	1750.0839305278357
00655-22	237	1772.7099940439325	2267.718305586868
00504-16	237	2531.1249984054302	1936.2102371059434
00759-17	237	1243.7669031802984	1946.5994920241076
00504-19	237	2498.0469052613553	1860.8695406446966
00605-07	237	2213.6972366656473	2103.4319946478954
00504-09	237	2702.6565912025017	1911.039797630174
00759-07	237	1434.7245863668713	1888.05028932719
00605-14	237	2082.0610618872925	2204.3265580842544
