x	y	z	feature_id	bolt_ring_radius
1446.0362572822478	844.9948492018176	1220.8119707606056	00706-05	30.07592940574473
1447.4883096254277	842.3945008795054	1213.4379043617735	00706-06	30.01255956127554
1448.2793024587684	841.9031725132938	1205.5701406129097	00706-07	29.854359951442838
1447.4915632064276	842.7380890185814	1197.8498993583016	00706-08	29.79613435391377
1446.1074592544471	845.5178398004432	1190.7026729513877	00706-09	29.735691351768445
1443.706351898533	849.517679344565	1184.6708676350593	00706-10	29.74883548355481
1440.7625620912243	854.9928691395031	1179.8853713653002	00706-11	29.811552376692717
1436.4831241841937	861.0342145140758	1176.9774553743334	00706-12	29.72157517413975
1432.5846964038817	867.3841569247336	1175.848405819953	00706-13	29.921968960490634
1428.3457884332238	873.967716284548	1177.042858421411	00706-14	29.793367999675763
1424.608055328543	879.9896180061162	1179.8890419967556	00706-15	29.90921024017211
1421.2940358848184	885.1221479831248	1184.58102268419	00706-16	29.90259670236027
1418.342944671676	889.0377840144755	1190.8990845688672	00706-17	29.93680543924211
1416.399245676976	891.2243330500197	1197.9029760530452	00706-18	29.924717442026108
1415.4147446524871	891.9185530327125	1205.57217519965	00706-19	29.995709050002052
1415.8848181672283	891.0275378245935	1213.527512149137	00706-20	30.01481128044715
1417.5163601738866	888.3160576376123	1220.6670722634058	00706-21	29.82417627444482
1420.228107349283	884.4320443905985	1226.7962613882114	00706-22	29.789928023038176
1423.5592756508759	878.9498599639437	1231.5908514995597	00706-23	29.714548859567945
1427.9622432595643	873.1654600046039	1234.7719584763265	00706-24	29.94484241313345
1432.1652749453933	866.8799844260827	1302.6818141688414	00707-01	29.9060139946696
1436.246126524225	860.2405413412848	1301.5464308111043	00707-02	29.80814536463789
1439.73879627787	853.9707587522204	1298.4910169250318	00707-03	29.75370782852193
1443.0656401036952	849.1123573083149	1293.5817813647964	00707-04	29.453408692049162
1445.4094057595698	845.0009374359265	1287.504879624644	00707-05	29.515128018617432
1447.4451312665824	842.5950190711476	1280.307963668917	00707-06	29.66815704374732
1448.0894471751483	841.7137996048514	1272.8056476158351	00707-07	29.785569589082005
1447.769565702815	842.6337251934779	1264.9645817544113	00707-08	29.878138759897844
1445.8181659653396	845.0834723529116	1257.8102176653329	00707-09	29.760143353125095
1443.5435197568277	849.2833846777623	1251.6449300390714	00707-10	29.763545470567493
1439.8650571298965	854.0407391921416	1246.9788279236568	00707-11	29.82753369133052
1436.6561708251322	860.635816160499	1244.1815568925008	00707-12	29.614061141077308
1432.279902145207	866.8759826019295	1243.043650443793	00707-13	29.73326521499624
1428.10764016492	873.4666526560034	1243.8536027813577	00707-14	29.93876139327832
1423.9709996390595	879.3914972371336	1247.0021729050127	00707-15	29.796137383082677
1420.4432358389743	884.2716625286239	1252.1216959006617	00707-16	29.430790115897086
1418.1700290070617	888.2623576620089	1258.0348451085492	00707-17	29.497150824599547
1416.7806000019364	891.1137176529398	1265.1701010563152	00707-18	29.69137195309637
1416.1846585955961	892.101799604342	1272.734326324847	00707-19	29.85436805319507
1416.8855853661958	891.3940641919629	1280.4470313546694	00707-20	29.884354977954803
1418.055693284864	888.4327821040285	1287.6583543964964	00707-21	29.74541005379368
1420.7237990478052	884.4809198054315	1293.811903101466	00707-22	29.715058325686275
1424.4170053758025	879.6337729314233	1298.547226842466	00707-23	29.779272588092127
1427.6131087194356	873.0264440146536	1301.700597172604	00707-24	29.915640942708546
1432.6475221503772	867.3640004028675	1369.2524239062525	00708-01	29.8802744663718
1436.593784246884	860.7252607693276	1368.0905880877108	00708-02	29.767869534349693
1440.6308245989642	854.8460905957073	1364.9079286210879	00708-03	29.603591783135407
1443.8553517361656	849.5972249713323	1360.396030611718	00708-04	29.810423253250566
1446.973600058152	845.9567007365802	1354.1237569205039	00708-05	29.80820137816462
1448.0019923823954	843.1712968079597	1347.0111573016497	00708-06	29.781538021739948
1448.8825221073996	842.6731792456138	1339.204030190446	00708-07	29.691981730893083
1447.86266700595	842.9884309774645	1331.5651133518195	00708-08	29.90159912093202
1446.2187603581951	845.7112381639023	1324.3154685495633	00708-09	29.775094587848255
1443.7194410097254	849.7561112075052	1318.3169103650657	00708-10	29.693360930975533
1440.0991535717067	854.6538122148243	1313.7289959963323	00708-11	29.63815118000383
1436.068932919084	860.6060519590352	1310.8533466213287	00708-12	29.537032430111744
1432.04914040019	867.2333948848241	1309.7101072817477	00708-13	29.667501145496473
1427.667765133427	873.6960945029931	1310.8102579906206	00708-14	29.637200375651986
1423.1954850141294	879.0731016238146	1313.8218947564378	00708-15	29.56627403237957
1419.9446285383183	884.5251977799828	1318.6406022091599	00708-16	29.64959382341414
1416.8373238369868	887.8210066670622	1324.4495023199136	00708-17	29.705718074702844
1416.238801889564	891.3776496227216	1331.7130122760593	00708-18	29.941151396858174
1416.1916321491863	892.4245388456748	1339.315575578909	00708-19	29.849610327293682
1416.0222210960208	890.9994103952827	1347.1106298627453	00708-20	29.770616563291604
1417.9971461507748	888.6801308001137	1354.3248748064104	00708-21	29.751066670940467
1420.7962171908175	884.9410253095211	1360.32144358776	00708-22	29.70399746855936
1424.3318735933806	879.8250737927947	1364.9877692585865	00708-23	29.60472005827364
1427.9322717207338	873.5997002621177	1368.0881387006891	00708-24	29.716140644232475
1394.9794671260288	926.3089214794745	1236.4327810687678	00757-01	30.195028451857528
1398.8037346431156	919.6490406633836	1235.2131980662316	00757-02	30.105943377548726
1402.5117640007852	913.7085972678651	1231.6876526753254	00757-03	29.635862813424517
1405.967976633777	908.8570743543235	1226.9192349622513	00757-04	29.57157942382643
1408.3388236689184	904.594313010208	1221.049833482184	00757-05	29.930202164910998
1409.735503365264	901.9715855896281	1213.812077519433	00757-06	29.94804554946851
1410.314052154391	901.3983262528486	1205.7779081565282	00757-07	29.771728207491257
1409.790061343981	902.4181212490997	1198.225470143985	00757-08	29.727438066429187
1408.7698923091605	905.6326545156301	1191.0466902209153	00757-09	29.57926742199331
1405.936950723441	909.1529670850775	1184.900335892655	00757-10	29.855399927188284
1402.9126804006166	914.6910414354161	1180.0073066082928	00757-11	30.022071921309013
1399.199131641593	920.7229027526921	1177.2648820334753	00757-12	29.942374632381327
1394.8721456378858	927.5233813374596	1176.39340808183	00757-13	29.86523587348902
1390.7237719210948	933.8807002140136	1177.5556743882512	00757-14	29.831925358677207
1386.536116400714	939.4947850602048	1180.3494134699165	00757-15	29.994994846746984
1383.3138031113967	944.6470773372721	1185.0311244761497	00757-16	30.001733098585632
1380.7215357855318	948.5516869553364	1191.3804380789038	00757-17	29.86318936391803
1378.6330865783648	950.7414094670743	1198.6749571372775	00757-18	29.849143339023303
1377.9993967695523	951.4957659498589	1206.5760648825374	00757-19	29.854405352774616
1378.2789840740897	950.3098422632604	1214.4260702989989	00757-20	29.856353381571637
1380.0969071678996	947.6575701005661	1221.6449919498855	00757-21	29.788359312229105
1383.1959173186074	944.1113583002967	1227.551536788243	00757-22	29.7967400337399
1386.352310631664	938.8693505214816	1232.3500619565812	00757-23	29.967636471007054
1390.3345383792084	932.6542307422509	1235.5614872111778	00757-24	30.221916236727655
1394.5111838618739	926.5805593859196	1303.1357633835453	00758-01	30.172928419785645
1398.531712965091	919.9291432361487	1301.901334451841	00758-02	30.011478348816517
1402.743694015162	914.2419969527452	1298.628681446359	00758-03	29.733706516072917
1406.3698983218017	909.3151305637136	1293.7946222776368	00758-04	29.6680779845991
1408.7784887989164	905.4122485026812	1287.6371110050702	00758-05	29.600266675568996
1410.3746153097175	903.0412199831019	1280.4187727481112	00758-06	29.522259871463344
1410.2669006430979	901.8849296834422	1272.674344488805	00758-07	29.476507783649
1409.7567287911709	902.4745969725318	1264.6887968056342	00758-08	29.872964532422543
1408.2878920030573	905.0180316364606	1258.0326870997571	00758-09	29.78230721457165
1406.1885335908971	909.2479313375668	1251.6826892674983	00758-10	29.953234849998672
1402.234456496231	914.1239223796458	1247.1977079259143	00758-11	29.73332814652617
1398.5051238190067	920.3284577271066	1244.2176755184212	00758-12	29.733629993881884
1394.3732926789298	926.5639145222344	1243.218622615701	00758-13	29.745717843753123
1390.7444883110156	933.6654712156496	1244.2870525017554	00758-14	29.728245746619773
1386.4848639389897	939.4028672059148	1247.3580859583167	00758-15	29.647949269982096
1382.9663203429036	944.5008243573176	1251.950988424423	00758-16	29.80371584402564
1379.9814324093165	948.1899060162148	1258.2761246955174	00758-17	29.740141609933662
1378.6246016603961	950.6902963417724	1265.3306600999715	00758-18	29.69084148458058
1378.626579003879	952.0087894004812	1273.1257093198444	00758-19	29.800409828195892
1379.0863437811417	951.0179639707185	1280.850979941895	00758-20	29.780207390160893
1380.5153473501514	948.3741897530009	1287.9174928067803	00758-21	29.750992482226952
1382.8543064050311	944.2459751773877	1294.1844998832335	00758-22	29.84439830876308
1386.1997993580687	939.095003808941	1298.7365735830906	00758-23	29.741735196895263
1390.3174050677771	933.1411249437277	1301.8760428384674	00758-24	29.896158811226652
1395.1143234115825	926.8632205063216	1369.8435762958902	00759-01	29.99533511614206
1399.112511586511	920.1735341091511	1368.4204018267912	00759-02	29.617177133896536
1402.790588026384	914.0218422756789	1365.5323328715488	00759-03	29.7261191748216
1406.0168364555425	908.9526676228743	1360.620520189545	00759-04	29.520559924863928
1408.9778630545516	905.294562568131	1354.4294866463829	00759-05	29.509989110763275
1410.8635192234167	902.979411707701	1347.420663549112	00759-06	29.613688052425164
1411.6301536420615	902.704061227676	1339.6514030607186	00759-07	29.291716878626332
1410.3421461211253	902.9557371552795	1331.9933864380075	00759-08	29.428896208655477
1408.348006422611	904.9229291547081	1325.0062353480084	00759-09	29.618224995446955
1405.9779514288614	908.7315141011195	1318.8498257982196	00759-10	29.800824019718455
1402.8840608605813	913.9741453174487	1314.1453835092307	00759-11	29.7909356251175
1398.7685043219822	920.0021778973723	1311.193891105653	00759-12	29.69047053921359
1394.6848068192664	926.523937802694	1310.256513116629	00759-13	29.594398159265623
1390.6933574680884	933.1396814104874	1311.1839256351075	00759-14	29.670695107269708
1386.8081632378644	938.9695103792972	1314.090699705593	00759-15	29.639124160897477
1383.3826456122229	944.2565982891706	1318.8919746101335	00759-16	29.640825409167604
1381.0480411641486	948.4405355485471	1325.1225005173715	00759-17	29.657550223672242
1379.329918537832	950.7251267691519	1332.3356325585212	00759-18	29.5636648179771
1378.9442381695212	951.6251297542901	1339.9689972962512	00759-19	29.55878032774376
1379.202353371208	950.8010188532062	1347.65049444452	00759-20	29.765996272149714
1380.6082699239425	948.2455420055657	1354.804786793496	00759-21	29.83602678713532
1383.0870864454023	944.2722127158833	1360.7456845058155	00759-22	29.72151924756211
1386.5821855607749	939.0101799377677	1365.6715388817424	00759-23	29.77180305886809
1390.726267872434	933.1748643583137	1368.5711158823128	00759-24	29.726881248268015
1356.5506633303892	983.9885704651996	1236.4127798517127	00808-01	30.11939397602595
1361.1845408812233	977.7621528880868	1235.1533370038935	00808-02	29.881087032030997
1364.5876945433304	971.5626756635224	1232.0857784240295	00808-03	29.725117080662276
1368.3241784446968	966.5624104082126	1227.4233058656025	00808-04	29.79754621760208
1371.2832986026372	962.7240470156783	1220.880536001276	00808-05	29.681703440181796
1372.9642322422278	960.3184674765772	1213.7481259897004	00808-06	29.7343053066614
1373.2436043243379	959.320538648021	1206.435450924305	00808-07	29.765205931828195
1372.7878549871941	960.3743032626924	1198.2575835114812	00808-08	29.744260029519374
1371.279465296396	962.5789120357156	1191.1828793056543	00808-09	30.04354962907236
1368.3711138151643	966.4878545526105	1185.0483161223265	00808-10	29.9414712902321
1365.298574722277	971.9943800222723	1180.272351137392	00808-11	29.94954875230169
1361.314405749707	977.8153557055596	1177.463234307102	00808-12	29.862332282971035
1356.2956099939852	984.1256559425001	1176.2359201307959	00808-13	30.058912594410323
1351.563828159606	990.2173290411963	1177.550131459287	00808-14	29.834086673965132
1347.7169351571222	995.5083063771118	1180.4421449078989	00808-15	29.65616267249667
1344.1278981742998	1000.8597241694933	1185.1545636592105	00808-16	29.77485100604743
1341.7854586701405	1005.0623485146548	1191.4774707098657	00808-17	29.70901627112978
1340.2318992736543	1007.5930467620865	1198.628393798098	00808-18	29.721499592896894
1339.5976374001343	1008.4248638663208	1206.4305035651796	00808-19	29.761200887471855
1340.0450589406935	1007.3215872056013	1214.2590036475747	00808-20	29.688304033361046
1342.0989290605335	1005.4042206122875	1221.396960651182	00808-21	29.94452324560044
1344.8438066239721	1001.629296161484	1227.592351919263	00808-22	30.046615327572948
1348.0790902789813	996.443618381006	1232.1990204370913	00808-23	29.97687336719571
1352.190726570862	990.0684615068561	1235.314292221093	00808-24	29.974323867520972
1356.7682145137355	983.913465925984	1303.3656541248067	00809-01	30.112732592324083
1361.0738552209677	977.3483987371814	1302.3289620488567	00809-02	30.169108444490508
1364.9872145446534	971.6089257615604	1298.9628379021874	00809-03	29.7639763969864
1368.4682398136727	966.6072167180066	1294.060540226145	00809-04	29.627668649274618
1371.8439306055252	963.5354752291021	1287.8601261345686	00809-05	29.43828379027894
1372.7687496626047	960.5687157728643	1280.4906871510166	00809-06	29.409616518021288
1373.0336050718363	959.5084248654346	1272.8518322809732	00809-07	29.532244441686135
1372.0812323807716	959.8474810818385	1265.2900198243844	00809-08	29.804911865324012
1370.7181444055093	962.6384464729056	1257.956609695881	00809-09	29.856869534928084
1368.437564209195	966.5504739031221	1251.944451213195	00809-10	30.00416004220267
1364.6573011649964	971.4793923906457	1247.287143041499	00809-11	29.94954477795309
1361.0150112830538	978.0768563938534	1244.2754475980023	00809-12	29.916111520292862
1356.4586590943754	983.8032504062865	1243.6863739412445	00809-13	29.568394050906345
1352.4827129440275	990.535921235704	1244.522437346757	00809-14	29.74419981091518
1347.9532979854766	996.2664962285982	1247.5350740095498	00809-15	29.758859906245174
1344.696201050471	1001.6387423162693	1252.2157018878854	00809-16	29.89906631857815
1342.0937608605427	1005.1497920226268	1258.5223261726887	00809-17	29.545306468366498
1340.3939009714038	1007.6971738736635	1265.602456043677	00809-18	29.676249339249686
1339.4098343156008	1008.4151550341278	1273.2463822836348	00809-19	29.822077930596095
1340.271340899123	1007.70672737326	1281.027009272142	00809-20	29.781790829001906
1341.7737762375357	1005.0537528259208	1288.4716578823743	00809-21	29.8782492835986
1344.1587623273078	1000.8021078876845	1294.8444770968786	00809-22	30.02572300876798
1347.7970514010096	995.9270688667145	1299.487864920523	00809-23	30.112455241021788
1352.2054463341021	990.4235731447035	1302.2678455913986	00809-24	30.030145531246177
1356.478534315647	982.9558446076012	1370.2900529365297	00810-01	30.167290587672454
1361.5767971541168	977.077660055276	1368.820505037826	00810-02	29.78164062658147
1365.3381121612163	971.1991451479729	1365.643139353972	00810-03	29.57373977101361
1368.8063884468345	966.0014268258361	1360.9995701330824	00810-04	29.751132044663166
1371.6183540356724	962.4468158008339	1354.7251085786438	00810-05	29.578614534477694
1372.6901259420076	959.888003894257	1347.6624171004705	00810-06	29.423001077829877
1372.9986529274413	958.8716121619816	1339.8647448530664	00810-07	29.46070583319957
1372.6715087326527	959.9796824953885	1331.965112725328	00810-08	29.50780781119412
1371.2322825901233	962.4689571592834	1324.8988763860505	00810-09	29.691963380774
1369.043932909105	966.6255195835395	1318.8120370052939	00810-10	29.804475931102726
1365.281414238211	971.6457430335009	1314.0255788126494	00810-11	29.88842815062239
1360.8991690352627	976.9803253287457	1311.6264288601903	00810-12	29.520206014780424
1356.5925135901175	983.2210440191172	1310.7619586237063	00810-13	29.36943869866764
1353.0557381157298	990.4315348605039	1311.17712149016	00810-14	30.009645300207158
1348.5441406266214	996.2748257369135	1314.3290090170751	00810-15	29.959541916354947
1345.3231942777072	1001.1257527530665	1319.2749197578316	00810-16	29.63222259394541
1342.7746247892792	1005.0875577986963	1325.394485419954	00810-17	29.678292611282256
1340.9540877149689	1007.4135653940332	1332.4964621791269	00810-18	29.703126539619962
1340.0108027011186	1008.0176068630625	1340.3189142694955	00810-19	29.734376286989566
1340.4031778685994	1006.8963793276756	1347.962110823128	00810-20	29.64231192179812
1342.1186171183338	1004.3347512314932	1355.2091322580811	00810-21	29.630788316140322
1344.9302980153407	1000.5701163491583	1361.36108633673	00810-22	29.72948468692935
1348.1479881516875	995.1265523087535	1366.2487731537083	00810-23	29.879849215830536
1352.0799869907164	989.0716207962569	1369.2365658986341	00810-24	30.013863265129583
